id,price,neighbourhood,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
23138132,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23138132
23138724,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23138724
23138965,50,Tetuan,1,1,1,1,90,2,https://www.airbnb.com/rooms/23138965
23139110,50,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/23139110
23139328,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23139328
23139491,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23139491
23139634,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23139634
23853652,50,Tetuan,2,1,1,1,84,5,https://www.airbnb.com/rooms/23853652
25156920,50,Tetuan,4,1.5,0,2,96,51,https://www.airbnb.com/rooms/25156920
25241713,50,Tetuan,4,1.5,0,2,96,34,https://www.airbnb.com/rooms/25241713
26585228,50,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/26585228
26728651,50,Tetuan,4,1,1,1,93,33,https://www.airbnb.com/rooms/26728651
30237926,50,Tetuan,2,1,0,1,100,55,https://www.airbnb.com/rooms/30237926
30416537,50,Tetuan,1,1,1,1,93,26,https://www.airbnb.com/rooms/30416537
30421598,50,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/30421598
31247615,50,Tetuan,1,1,1,2,100,4,https://www.airbnb.com/rooms/31247615
31279817,50,Tetuan,4,1,1,2,94,46,https://www.airbnb.com/rooms/31279817
32231053,50,Tetuan,4,1,,2,72,30,https://www.airbnb.com/rooms/32231053
33398286,50,Tetuan,6,1,2,3,94,16,https://www.airbnb.com/rooms/33398286
33583103,50,Tetuan,2,1.5,1,1,100,6,https://www.airbnb.com/rooms/33583103
35210074,50,Tetuan,2,1,1,1,96,5,https://www.airbnb.com/rooms/35210074
35328506,50,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/35328506
35714125,50,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/35714125
36261009,50,Tetuan,6,2,3,3,90,2,https://www.airbnb.com/rooms/36261009
36626484,50,Tetuan,2,1,1,1,90,2,https://www.airbnb.com/rooms/36626484
36780661,50,Tetuan,6,1,3,3,85,4,https://www.airbnb.com/rooms/36780661
36895994,50,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/36895994
36907091,50,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/36907091
37511724,50,Tetuan,2,1,0,1,100,1,https://www.airbnb.com/rooms/37511724
37760914,50,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/37760914
38200490,50,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/38200490
38694346,50,Tetuan,4,1,2,2,,0,https://www.airbnb.com/rooms/38694346
5181841,49,Tetuan,4,1,1,2,94,34,https://www.airbnb.com/rooms/5181841
11297685,49,Tetuan,6,1,2,4,93,67,https://www.airbnb.com/rooms/11297685
13608118,49,Tetuan,3,1,1,2,97,299,https://www.airbnb.com/rooms/13608118
16772487,49,Tetuan,2,1,1,1,89,145,https://www.airbnb.com/rooms/16772487
17710096,49,Tetuan,4,1,0,3,98,114,https://www.airbnb.com/rooms/17710096
21331801,49,Tetuan,6,1,3,5,91,14,https://www.airbnb.com/rooms/21331801
28680752,49,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/28680752
34834615,49,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/34834615
3180161,48,Tetuan,6,1,2,2,82,153,https://www.airbnb.com/rooms/3180161
14822090,48,Tetuan,4,1,1,3,82,61,https://www.airbnb.com/rooms/14822090
20910838,48,Tetuan,4,1,2,3,89,7,https://www.airbnb.com/rooms/20910838
21468894,48,Tetuan,4,1,1,2,93,10,https://www.airbnb.com/rooms/21468894
23134663,48,Tetuan,2,1,1,1,82,11,https://www.airbnb.com/rooms/23134663
31968730,48,Tetuan,2,1,1,1,91,28,https://www.airbnb.com/rooms/31968730
32892637,48,Tetuan,3,1,1,2,88,9,https://www.airbnb.com/rooms/32892637
34895712,48,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/34895712
38308882,48,Tetuan,2,1,0,1,100,1,https://www.airbnb.com/rooms/38308882
35593741,47,Tetuan,6,1,1,4,,0,https://www.airbnb.com/rooms/35593741
35596207,47,Tetuan,4,1,0,2,60,2,https://www.airbnb.com/rooms/35596207
26392822,46,Tetuan,6,1,2,2,,0,https://www.airbnb.com/rooms/26392822
34861366,46,Tetuan,2,1,1,1,95,4,https://www.airbnb.com/rooms/34861366
3196382,45,Tetuan,1,2,3,0,100,3,https://www.airbnb.com/rooms/3196382
9084945,45,Tetuan,4,1,0,1,92,5,https://www.airbnb.com/rooms/9084945
9969698,45,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/9969698
13451082,45,Tetuan,3,1,1,2,,0,https://www.airbnb.com/rooms/13451082
17475695,45,Tetuan,3,1,1,3,,0,https://www.airbnb.com/rooms/17475695
17759717,45,Tetuan,1,1,1,1,94,21,https://www.airbnb.com/rooms/17759717
17765425,45,Tetuan,2,1,0,2,89,92,https://www.airbnb.com/rooms/17765425
17851658,45,Tetuan,2,1,0,2,64,5,https://www.airbnb.com/rooms/17851658
22896599,45,Tetuan,2,1,0,1,98,67,https://www.airbnb.com/rooms/22896599
25617267,45,Tetuan,2,1,1,1,70,2,https://www.airbnb.com/rooms/25617267
29329493,45,Tetuan,4,1,1,1,92,60,https://www.airbnb.com/rooms/29329493
29632214,45,Tetuan,2,1,0,2,88,32,https://www.airbnb.com/rooms/29632214
30012087,45,Tetuan,2,1,1,1,97,35,https://www.airbnb.com/rooms/30012087
34621836,45,Tetuan,2,1,1,1,90,11,https://www.airbnb.com/rooms/34621836
34677908,45,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/34677908
34769983,45,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/34769983
35342956,45,Tetuan,4,1,1,2,90,2,https://www.airbnb.com/rooms/35342956
35788968,45,Tetuan,4,1,1,2,100,1,https://www.airbnb.com/rooms/35788968
35855386,45,Tetuan,3,1.5,0,2,100,2,https://www.airbnb.com/rooms/35855386
37460063,45,Tetuan,4,1.5,1,1,,0,https://www.airbnb.com/rooms/37460063
37494931,45,Tetuan,4,1,1,1,,0,https://www.airbnb.com/rooms/37494931
33126539,44,Tetuan,2,1,0,1,72,5,https://www.airbnb.com/rooms/33126539
35561199,43,Tetuan,4,1,1,1,,0,https://www.airbnb.com/rooms/35561199
35564674,43,Tetuan,4,1,0,2,100,1,https://www.airbnb.com/rooms/35564674
35588315,43,Tetuan,4,1,0,2,70,2,https://www.airbnb.com/rooms/35588315
35588971,43,Tetuan,4,1,0,2,60,1,https://www.airbnb.com/rooms/35588971
35595323,43,Tetuan,4,1,1,1,60,2,https://www.airbnb.com/rooms/35595323
26049771,42,Tetuan,1,1,1,1,96,50,https://www.airbnb.com/rooms/26049771
34112118,42,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/34112118
35060948,42,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/35060948
37793891,42,Tetuan,4,1,0,3,,0,https://www.airbnb.com/rooms/37793891
7252091,41,Tetuan,2,2,1,2,99,38,https://www.airbnb.com/rooms/7252091
15248512,41,Tetuan,1,1,1,1,95,26,https://www.airbnb.com/rooms/15248512
26741572,41,Tetuan,4,1,3,3,96,10,https://www.airbnb.com/rooms/26741572
424816,40,Tetuan,1,0,1,1,85,4,https://www.airbnb.com/rooms/424816
781604,40,Tetuan,2,1,1,1,97,30,https://www.airbnb.com/rooms/781604
5748546,40,Tetuan,2,1,1,1,96,156,https://www.airbnb.com/rooms/5748546
9774594,40,Tetuan,3,1,0,1,96,134,https://www.airbnb.com/rooms/9774594
9800010,40,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/9800010
10539504,40,Tetuan,1,1,1,1,95,12,https://www.airbnb.com/rooms/10539504
13235163,40,Tetuan,4,1,1,2,80,2,https://www.airbnb.com/rooms/13235163
15545096,40,Tetuan,3,1,1,1,87,5,https://www.airbnb.com/rooms/15545096
16359511,40,Tetuan,2,1,1,0,91,47,https://www.airbnb.com/rooms/16359511
17568038,40,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/17568038
17742031,40,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/17742031
18732848,40,Tetuan,2,1,1,1,92,159,https://www.airbnb.com/rooms/18732848
19815605,40,Tetuan,4,1,1,1,90,6,https://www.airbnb.com/rooms/19815605
21693127,40,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/21693127
22072825,40,Tetuan,5,1.5,0,3,83,8,https://www.airbnb.com/rooms/22072825
22643215,40,Tetuan,2,1,1,1,84,18,https://www.airbnb.com/rooms/22643215
22643395,40,Tetuan,2,1,0,1,88,11,https://www.airbnb.com/rooms/22643395
22684063,40,Tetuan,3,1,2,2,96,42,https://www.airbnb.com/rooms/22684063
22963641,40,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/22963641
23347549,40,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/23347549
27253565,40,Tetuan,2,1,1,1,94,13,https://www.airbnb.com/rooms/27253565
27390611,40,Tetuan,2,1,0,2,60,1,https://www.airbnb.com/rooms/27390611
29116744,40,Tetuan,2,1.5,1,1,67,4,https://www.airbnb.com/rooms/29116744
34849924,40,Tetuan,2,1,1,1,100,4,https://www.airbnb.com/rooms/34849924
35091409,40,Tetuan,2,1,1,1,80,1,https://www.airbnb.com/rooms/35091409
35123419,40,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/35123419
35376239,40,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/35376239
36135230,40,Tetuan,2,1,1,1,,1,https://www.airbnb.com/rooms/36135230
36933386,40,Tetuan,1,1.5,1,1,,0,https://www.airbnb.com/rooms/36933386
37619284,40,Tetuan,4,1,1,1,67,3,https://www.airbnb.com/rooms/37619284
38504383,40,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/38504383
7326379,39,Tetuan,2,2,1,1,100,1,https://www.airbnb.com/rooms/7326379
11079684,39,Tetuan,2,1,1,1,96,146,https://www.airbnb.com/rooms/11079684
18120606,39,Tetuan,3,1,1,3,99,61,https://www.airbnb.com/rooms/18120606
19509041,39,Tetuan,2,1,0,1,92,126,https://www.airbnb.com/rooms/19509041
25375679,39,Tetuan,2,1,1,1,99,30,https://www.airbnb.com/rooms/25375679
28605077,39,Tetuan,2,1,1,1,91,16,https://www.airbnb.com/rooms/28605077
28890037,39,Tetuan,2,1,1,1,90,23,https://www.airbnb.com/rooms/28890037
29593588,39,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/29593588
23902468,38,Tetuan,2,1,1,1,100,47,https://www.airbnb.com/rooms/23902468
24820242,38,Tetuan,1,1,1,1,99,39,https://www.airbnb.com/rooms/24820242
25001689,38,Tetuan,2,2,1,2,,0,https://www.airbnb.com/rooms/25001689
27998829,38,Tetuan,2,1,1,2,94,23,https://www.airbnb.com/rooms/27998829
36173251,38,Tetuan,3,1,1,1,100,1,https://www.airbnb.com/rooms/36173251
34132582,37,Tetuan,1,1,1,1,100,3,https://www.airbnb.com/rooms/34132582
37386470,37,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/37386470
38367708,37,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/38367708
14738521,36,Tetuan,2,1,1,1,80,1,https://www.airbnb.com/rooms/14738521
697858,35,Tetuan,2,1,1,1,98,32,https://www.airbnb.com/rooms/697858
4038339,35,Tetuan,2,1.5,1,1,97,387,https://www.airbnb.com/rooms/4038339
7188392,35,Tetuan,3,1,1,2,,0,https://www.airbnb.com/rooms/7188392
7398694,35,Tetuan,1,3,1,1,94,104,https://www.airbnb.com/rooms/7398694
7798047,35,Tetuan,2,1,1,1,89,21,https://www.airbnb.com/rooms/7798047
8026146,35,Tetuan,2,1,1,2,92,71,https://www.airbnb.com/rooms/8026146
8905082,35,Tetuan,2,1,1,1,100,12,https://www.airbnb.com/rooms/8905082
17268275,35,Tetuan,1,1.5,1,1,92,16,https://www.airbnb.com/rooms/17268275
17685180,35,Tetuan,1,1,1,1,98,53,https://www.airbnb.com/rooms/17685180
23284290,35,Tetuan,1,1.5,1,1,96,59,https://www.airbnb.com/rooms/23284290
23314609,35,Tetuan,2,1,1,2,100,15,https://www.airbnb.com/rooms/23314609
24040172,35,Tetuan,2,1,1,1,100,8,https://www.airbnb.com/rooms/24040172
28608221,35,Tetuan,2,1,1,1,86,7,https://www.airbnb.com/rooms/28608221
29543327,35,Tetuan,1,1,1,1,100,2,https://www.airbnb.com/rooms/29543327
30548903,35,Tetuan,2,1,1,1,88,5,https://www.airbnb.com/rooms/30548903
32839328,35,Tetuan,2,1,1,1,96,27,https://www.airbnb.com/rooms/32839328
33336691,35,Tetuan,2,1,1,1,90,25,https://www.airbnb.com/rooms/33336691
34588982,35,Tetuan,3,1,1,1,100,1,https://www.airbnb.com/rooms/34588982
35276768,35,Tetuan,1,1.5,1,0,100,5,https://www.airbnb.com/rooms/35276768
35761336,35,Tetuan,2,1,1,2,100,1,https://www.airbnb.com/rooms/35761336
36383947,35,Tetuan,2,2,1,1,100,3,https://www.airbnb.com/rooms/36383947
38486116,35,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/38486116
1678293,33,Tetuan,2,2,4,1,86,75,https://www.airbnb.com/rooms/1678293
2134070,33,Tetuan,2,2,1,2,83,32,https://www.airbnb.com/rooms/2134070
15407681,33,Tetuan,1,1,1,1,98,140,https://www.airbnb.com/rooms/15407681
18472668,33,Tetuan,1,1,0,1,97,28,https://www.airbnb.com/rooms/18472668
19540030,33,Tetuan,3,1,3,3,,0,https://www.airbnb.com/rooms/19540030
26251365,33,Tetuan,1,1,1,1,98,10,https://www.airbnb.com/rooms/26251365
32310461,33,Tetuan,2,1.5,1,1,96,5,https://www.airbnb.com/rooms/32310461
36368567,33,Tetuan,2,2,1,1,100,2,https://www.airbnb.com/rooms/36368567
26579896,32,Tetuan,2,1,1,1,88,8,https://www.airbnb.com/rooms/26579896
30822791,32,Tetuan,2,1,1,2,97,6,https://www.airbnb.com/rooms/30822791
30822843,32,Tetuan,2,1,1,2,95,5,https://www.airbnb.com/rooms/30822843
35599860,31,Tetuan,2,1,1,1,100,7,https://www.airbnb.com/rooms/35599860
781665,30,Tetuan,1,1,1,1,96,37,https://www.airbnb.com/rooms/781665
1713499,30,Tetuan,1,1,1,1,80,2,https://www.airbnb.com/rooms/1713499
5578172,30,Tetuan,1,1,1,1,89,34,https://www.airbnb.com/rooms/5578172
7397762,30,Tetuan,1,2,1,1,,0,https://www.airbnb.com/rooms/7397762
12320807,30,Tetuan,1,1,1,1,100,11,https://www.airbnb.com/rooms/12320807
13449739,30,Tetuan,1,1,1,1,89,37,https://www.airbnb.com/rooms/13449739
14263212,30,Tetuan,2,1,1,1,95,23,https://www.airbnb.com/rooms/14263212
15409541,30,Tetuan,2,1,1,1,100,6,https://www.airbnb.com/rooms/15409541
17082797,30,Tetuan,2,1,1,1,97,130,https://www.airbnb.com/rooms/17082797
18895142,30,Tetuan,2,1,1,1,93,22,https://www.airbnb.com/rooms/18895142
18996240,30,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/18996240
19579550,30,Tetuan,2,1,1,1,100,3,https://www.airbnb.com/rooms/19579550
25426974,30,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/25426974
30123240,30,Tetuan,2,1,1,1,96,11,https://www.airbnb.com/rooms/30123240
30507176,30,Tetuan,2,1,1,1,96,18,https://www.airbnb.com/rooms/30507176
30521736,30,Tetuan,2,1,1,2,95,17,https://www.airbnb.com/rooms/30521736
31724343,30,Tetuan,2,1,1,1,96,26,https://www.airbnb.com/rooms/31724343
32180872,30,Tetuan,2,1,1,1,100,6,https://www.airbnb.com/rooms/32180872
32280626,30,Tetuan,2,1,1,0,80,1,https://www.airbnb.com/rooms/32280626
32611348,30,Tetuan,2,1,1,1,85,8,https://www.airbnb.com/rooms/32611348
33960071,30,Tetuan,2,1,1,1,100,6,https://www.airbnb.com/rooms/33960071
35217245,30,Tetuan,2,1,1,1,97,15,https://www.airbnb.com/rooms/35217245
35607409,30,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/35607409
35817914,30,Tetuan,2,1,1,2,96,16,https://www.airbnb.com/rooms/35817914
35918933,30,Tetuan,2,1,1,1,,1,https://www.airbnb.com/rooms/35918933
35961547,30,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/35961547
36029655,30,Tetuan,2,1,1,2,100,1,https://www.airbnb.com/rooms/36029655
36329108,30,Tetuan,2,2,2,3,96,5,https://www.airbnb.com/rooms/36329108
36514196,30,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/36514196
36553044,30,Tetuan,4,1.5,1,4,100,1,https://www.airbnb.com/rooms/36553044
36928286,30,Tetuan,2,1,1,1,,1,https://www.airbnb.com/rooms/36928286
37251819,30,Tetuan,4,1,1,3,90,2,https://www.airbnb.com/rooms/37251819
37616706,30,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/37616706
38600417,30,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/38600417
604632,29,Tetuan,2,1,1,2,85,36,https://www.airbnb.com/rooms/604632
13525030,29,Tetuan,2,1,1,1,94,276,https://www.airbnb.com/rooms/13525030
13632109,29,Tetuan,2,1,1,1,95,229,https://www.airbnb.com/rooms/13632109
17661929,29,Tetuan,2,1,1,1,98,95,https://www.airbnb.com/rooms/17661929
19176547,29,Tetuan,2,1,1,1,99,24,https://www.airbnb.com/rooms/19176547
21776628,29,Tetuan,2,1,1,1,97,70,https://www.airbnb.com/rooms/21776628
22840363,29,Tetuan,2,1,1,1,96,54,https://www.airbnb.com/rooms/22840363
25368515,29,Tetuan,2,1,1,1,95,22,https://www.airbnb.com/rooms/25368515
28049357,29,Tetuan,1,1,1,1,94,47,https://www.airbnb.com/rooms/28049357
34123888,29,Tetuan,1,1,1,1,100,3,https://www.airbnb.com/rooms/34123888
261959,28,Tetuan,1,1,1,1,85,31,https://www.airbnb.com/rooms/261959
7583119,28,Tetuan,2,1,1,1,94,84,https://www.airbnb.com/rooms/7583119
12459666,28,Tetuan,2,1,1,1,96,221,https://www.airbnb.com/rooms/12459666
17969406,28,Tetuan,2,1,1,1,97,102,https://www.airbnb.com/rooms/17969406
20516489,28,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/20516489
24599766,28,Tetuan,1,1,1,1,98,26,https://www.airbnb.com/rooms/24599766
26182408,28,Tetuan,2,1,0,1,80,1,https://www.airbnb.com/rooms/26182408
35381624,28,Tetuan,1,1,1,1,87,3,https://www.airbnb.com/rooms/35381624
36177411,28,Tetuan,2,1,1,1,95,20,https://www.airbnb.com/rooms/36177411
8902683,27,Tetuan,1,1,1,1,97,6,https://www.airbnb.com/rooms/8902683
11703193,27,Tetuan,1,2,1,1,94,90,https://www.airbnb.com/rooms/11703193
20273611,27,Tetuan,1,1,1,1,98,16,https://www.airbnb.com/rooms/20273611
20977742,27,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/20977742
32593797,27,Tetuan,1,1,1,1,90,31,https://www.airbnb.com/rooms/32593797
38630997,27,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/38630997
13710484,26,Tetuan,2,1,2,2,100,1,https://www.airbnb.com/rooms/13710484
13854377,26,Tetuan,1,1,1,1,100,5,https://www.airbnb.com/rooms/13854377
36068187,26,Tetuan,2,1,1,1,92,5,https://www.airbnb.com/rooms/36068187
96072,25,Tetuan,2,1,1,1,88,178,https://www.airbnb.com/rooms/96072
1344035,25,Tetuan,1,1,1,1,92,107,https://www.airbnb.com/rooms/1344035
6076054,25,Tetuan,1,1,1,2,85,66,https://www.airbnb.com/rooms/6076054
9820179,25,Tetuan,2,2,3,3,,0,https://www.airbnb.com/rooms/9820179
11766679,25,Tetuan,1,2.5,2,2,99,17,https://www.airbnb.com/rooms/11766679
15612603,25,Tetuan,2,1,1,1,97,36,https://www.airbnb.com/rooms/15612603
16546235,25,Tetuan,2,1,1,1,65,5,https://www.airbnb.com/rooms/16546235
16614603,25,Tetuan,1,2,1,1,100,8,https://www.airbnb.com/rooms/16614603
16713703,25,Tetuan,1,1,1,1,97,116,https://www.airbnb.com/rooms/16713703
22448040,25,Tetuan,3,1.5,1,2,99,77,https://www.airbnb.com/rooms/22448040
22720273,25,Tetuan,2,1,1,1,97,71,https://www.airbnb.com/rooms/22720273
26036398,25,Tetuan,2,1,1,1,88,23,https://www.airbnb.com/rooms/26036398
26150481,25,Tetuan,2,1.5,1,1,98,9,https://www.airbnb.com/rooms/26150481
26552209,25,Tetuan,2,1,1,1,87,13,https://www.airbnb.com/rooms/26552209
27059025,25,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/27059025
32098443,25,Tetuan,1,1,1,1,65,13,https://www.airbnb.com/rooms/32098443
34055560,25,Tetuan,1,1,1,1,87,14,https://www.airbnb.com/rooms/34055560
34672661,25,Tetuan,3,1,1,1,,1,https://www.airbnb.com/rooms/34672661
35274850,25,Tetuan,2,1.5,1,1,100,8,https://www.airbnb.com/rooms/35274850
35604783,25,Tetuan,2,1,1,2,80,1,https://www.airbnb.com/rooms/35604783
37208249,25,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/37208249
38158834,25,Tetuan,2,2,1,1,,0,https://www.airbnb.com/rooms/38158834
38203240,25,Tetuan,1,1,1,1,60,1,https://www.airbnb.com/rooms/38203240
7786523,24,Tetuan,1,1,1,2,87,109,https://www.airbnb.com/rooms/7786523
15869627,24,Tetuan,1,2,1,1,96,33,https://www.airbnb.com/rooms/15869627
16365115,24,Tetuan,1,1,1,1,100,2,https://www.airbnb.com/rooms/16365115
17150076,24,Tetuan,2,1,1,1,93,3,https://www.airbnb.com/rooms/17150076
31978100,24,Tetuan,2,1,1,1,97,48,https://www.airbnb.com/rooms/31978100
32843234,24,Tetuan,2,1,1,1,99,26,https://www.airbnb.com/rooms/32843234
33005257,24,Tetuan,1,1,1,1,97,32,https://www.airbnb.com/rooms/33005257
35453793,24,Tetuan,1,1,1,1,95,4,https://www.airbnb.com/rooms/35453793
37055619,24,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/37055619
19525482,23,Tetuan,1,2,1,1,98,24,https://www.airbnb.com/rooms/19525482
19794734,23,Tetuan,1,1,1,1,99,18,https://www.airbnb.com/rooms/19794734
21248209,23,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/21248209
23128302,23,Tetuan,1,1,1,1,98,41,https://www.airbnb.com/rooms/23128302
23322783,23,Tetuan,1,1,1,1,100,2,https://www.airbnb.com/rooms/23322783
23809409,23,Tetuan,1,1,1,1,94,47,https://www.airbnb.com/rooms/23809409
23979145,23,Tetuan,1,1,1,1,94,47,https://www.airbnb.com/rooms/23979145
24843594,23,Tetuan,2,1,1,1,100,5,https://www.airbnb.com/rooms/24843594
34179507,23,Tetuan,2,1,1,1,87,4,https://www.airbnb.com/rooms/34179507
36362624,23,Tetuan,1,2,1,1,100,1,https://www.airbnb.com/rooms/36362624
9454217,22,Tetuan,1,1,1,1,98,47,https://www.airbnb.com/rooms/9454217
9808033,22,Tetuan,1,1,1,1,100,53,https://www.airbnb.com/rooms/9808033
13673598,22,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/13673598
20977400,22,Tetuan,1,1.5,1,1,100,5,https://www.airbnb.com/rooms/20977400
21378300,22,Tetuan,1,1,1,1,96,115,https://www.airbnb.com/rooms/21378300
32694251,22,Tetuan,1,0,1,1,,0,https://www.airbnb.com/rooms/32694251
33807961,22,Tetuan,1,1,1,1,87,3,https://www.airbnb.com/rooms/33807961
34733078,22,Tetuan,1,4,1,1,,0,https://www.airbnb.com/rooms/34733078
36717682,22,Tetuan,1,1,0,1,,0,https://www.airbnb.com/rooms/36717682
36839099,22,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/36839099
37343278,22,Tetuan,2,1,1,2,88,10,https://www.airbnb.com/rooms/37343278
37850628,22,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/37850628
13740681,21,Tetuan,2,1,1,1,80,1,https://www.airbnb.com/rooms/13740681
27952694,21,Tetuan,1,1,0,1,87,6,https://www.airbnb.com/rooms/27952694
35973198,21,Tetuan,1,1,1,1,100,2,https://www.airbnb.com/rooms/35973198
36133833,21,Tetuan,1,3,1,1,80,1,https://www.airbnb.com/rooms/36133833
37427028,21,Tetuan,1,0,1,0,,0,https://www.airbnb.com/rooms/37427028
12120875,20,Tetuan,3,1,3,3,,0,https://www.airbnb.com/rooms/12120875
12378071,20,Tetuan,1,1,1,1,90,13,https://www.airbnb.com/rooms/12378071
13342949,20,Tetuan,2,1,1,1,100,7,https://www.airbnb.com/rooms/13342949
13537833,20,Tetuan,2,1,1,1,88,20,https://www.airbnb.com/rooms/13537833
19651156,20,Tetuan,2,2,1,1,100,7,https://www.airbnb.com/rooms/19651156
20834855,20,Tetuan,2,1.5,1,1,100,2,https://www.airbnb.com/rooms/20834855
22165350,20,Tetuan,1,1,1,1,91,44,https://www.airbnb.com/rooms/22165350
22631375,20,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/22631375
22720111,20,Tetuan,1,1,1,1,96,39,https://www.airbnb.com/rooms/22720111
27320504,20,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/27320504
30155642,20,Tetuan,2,1,1,1,91,8,https://www.airbnb.com/rooms/30155642
30779491,20,Tetuan,1,1,1,0,88,13,https://www.airbnb.com/rooms/30779491
34872400,20,Tetuan,2,0,1,1,100,1,https://www.airbnb.com/rooms/34872400
35372549,20,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/35372549
36127835,20,Tetuan,1,2,1,1,,0,https://www.airbnb.com/rooms/36127835
38484965,20,Tetuan,1,1,1,1,80,1,https://www.airbnb.com/rooms/38484965
16390482,19,Tetuan,1,2,1,1,93,3,https://www.airbnb.com/rooms/16390482
31538902,19,Tetuan,1,1.5,1,1,,0,https://www.airbnb.com/rooms/31538902
